City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,choibalsan,48.0667,114.5,18.73,23,100,6.35,MN,1712807104
280,port-gentil,-0.7193,8.7815,26.15,88,100,5.03,GA,1712807105
281,dabhol,17.6,73.1667,29.48,51,87,3.71,IN,1712807105
282,changuinola,9.4333,-82.5167,24.41,91,96,1.34,PA,1712806972
283,beau vallon,-20.4189,57.6953,27.34,94,40,1.54,MU,1712807106
284,rongai,-0.1733,35.8638,15.94,93,82,0.54,KE,1712807107
285,mwene-ditu,-7.0,23.45,19.48,96,100,1.04,CD,1712807107
286,mullovka,54.2,49.4,3.9,88,25,0.89,RU,1712807108
287,hovd,48.0056,91.6419,11.16,26,75,3.52,MN,1712807109
288,rio grande,-32.035,-52.0986,19.9,73,100,7.37,BR,1712806827
289,fort st. john,56.2499,-120.8529,4.94,42,75,4.63,CA,1712807106
290,griffith,41.5284,-87.4237,15.96,66,100,3.09,US,1712806881
291,gorodoviki,46.1353,41.9656,12.57,66,25,3.13,RU,1712807112
292,carahue,-38.7,-73.1667,10.1,63,100,1.52,CL,1712807113
293,sherwood,34.8151,-92.2243,17.87,93,100,8.94,US,1712807113
294,talara,-4.5772,-81.2719,23.15,76,40,4.06,PE,1712807114
295,zhangye,38.9342,100.4517,17.76,16,54,0.82,CN,1712807114
296,chonchi,-42.6128,-73.8092,6.73,81,0,0.57,CL,1712807115
297,alofi,-19.0595,-169.9187,27.94,74,75,6.17,NU,1712807115
298,hobyo,5.3505,48.5268,29.16,66,32,5.66,SO,1712807116
299,praia da vitoria,38.7333,-27.0667,17.14,94,75,7.24,PT,1712807116
300,mabaruma,8.2,-59.7833,25.25,82,7,1.29,GY,1712807117
301,vilyuchinsk,52.9306,158.4028,4.15,73,35,15.77,RU,1712807117
302,zalesovo,53.9939,84.7431,1.17,87,100,2.7,RU,1712807118
303,egersund,58.4513,5.9997,9.49,98,100,2.71,NO,1712807118
304,monrovia,6.3005,-10.7969,26.64,87,99,1.48,LR,1712807119
305,namdrik,5.5994,168.1028,27.96,82,69,8.11,MH,1712807119
306,santa adelia,-21.2428,-48.8042,22.88,81,75,1.62,BR,1712807120
307,east london,-33.0153,27.9116,14.52,82,0,5.66,ZA,1712807107
308,kyzyl,51.7,94.45,7.23,72,90,0.89,RU,1712807121
309,east ballina,-28.8667,153.5833,23.22,64,12,7.64,AU,1712807122
310,patterson,37.4716,-121.1297,22.86,74,71,2.06,US,1712807122
311,yaremche,48.4583,24.5519,10.27,93,100,1.37,UA,1712807123
312,santa ana,33.7456,-117.8678,23.59,62,0,3.09,US,1712807052
313,kunwi,36.2347,128.5728,19.54,43,100,2.05,KR,1712807124
314,lerwick,60.1545,-1.1494,9.0,94,100,14.63,GB,1712807124
315,kone,-21.0595,164.8658,23.9,97,100,2.17,NC,1712807125
316,portland,45.5234,-122.6762,15.96,60,40,2.06,US,1712806830
317,kattivakkam,13.2167,80.3167,32.29,62,91,3.99,IN,1712807126
318,santa barbara,34.7333,-120.0343,18.5,73,0,2.06,US,1712806982
319,bokoro,12.3807,17.0568,26.51,10,79,4.43,TD,1712807127
320,usogorsk,63.4106,48.6872,1.48,100,100,6.38,RU,1712807127
321,sumbe,-11.2061,13.8437,25.44,88,99,2.43,AO,1712807128
322,gemena,3.25,19.7667,22.48,86,87,0.74,CD,1712807128
323,fale old settlement,-9.3852,-171.2468,30.21,73,38,3.41,TK,1712807129
324,zilair,52.2332,57.4392,6.29,81,67,1.58,RU,1712807130
325,callao,-12.0667,-77.15,24.84,83,0,4.12,PE,1712807113
326,malone,44.8487,-74.2949,12.05,89,100,3.51,US,1712807131
327,leiyang,26.4024,112.8591,19.02,98,100,1.12,CN,1712807132
328,at taj,24.2049,23.2857,15.25,30,45,3.82,LY,1712807132
329,dhidhdhoo,6.8833,73.1,29.31,72,10,4.15,MV,1712807132
330,mount isa,-20.7333,139.5,27.87,24,41,5.14,AU,1712807133
331,dhandhuka,22.3667,71.9833,31.73,28,100,3.25,IN,1712807134
332,taltal,-25.4,-70.4833,17.48,86,91,0.73,CL,1712807134
333,brooks,50.5834,-111.8851,4.79,55,39,1.54,CA,1712807110
334,pandan,14.0453,124.1694,29.29,65,65,5.23,PH,1712807135
335,qaqortoq,60.7167,-46.0333,-6.42,88,93,2.39,GL,1712807135
336,acarau,-2.8856,-40.12,25.49,90,100,1.58,BR,1712806972
337,yuzhno-sakhalinsk,46.9581,142.7337,8.05,66,40,7.0,RU,1712807136
338,bonthe,7.5264,-12.505,25.14,92,96,1.77,SL,1712807137
339,san alberto,7.7611,-73.3922,28.61,56,27,1.35,CO,1712807138
340,zeya,53.75,127.2667,6.98,58,7,1.28,RU,1712807138
341,dongtai,32.8523,120.3095,20.42,63,72,2.58,CN,1712807139
342,nar'yan-mar,67.6713,53.087,-5.47,94,100,11.18,RU,1712807139
343,argostolion,38.1811,20.489,17.08,34,100,0.11,GR,1712807140
344,mount pearl,47.5166,-52.7813,0.06,94,100,4.63,CA,1712807140
345,piti village,13.4626,144.6933,31.49,71,40,7.72,GU,1712807141
346,holualoa,19.6228,-155.9522,24.03,85,20,3.09,US,1712807141
347,honiara,-9.4333,159.95,29.02,82,61,0.73,SB,1712807142
348,kudahuvadhoo,2.6708,72.8944,29.6,68,86,3.64,MV,1712807142
349,swift current,50.2834,-107.8014,2.45,60,0,3.6,CA,1712807143
350,nogales,31.3086,-110.9422,18.02,16,0,4.12,MX,1712807143
351,virginia,37.5481,-77.4467,18.2,90,100,2.06,US,1712807105
352,fada,9.5667,8.3,25.06,33,100,1.74,NG,1712807144
353,luderitz,-26.6481,15.1594,19.8,54,0,4.14,NA,1712807145
354,dalhart,36.0595,-102.5133,11.01,37,0,3.09,US,1712806958
355,bikenibeu village,1.3673,173.1241,30.98,74,40,3.6,KI,1712807146
356,phan rang-thap cham,11.5667,108.9833,34.33,43,4,6.55,VN,1712807146
357,evora,38.5667,-7.9,14.71,64,100,3.58,PT,1712807147
358,guerrero negro,27.9769,-114.0611,17.61,68,24,5.24,MX,1712807147
359,ceerigaabo,10.6162,47.368,18.67,66,5,0.97,SO,1712807148
360,bontang,0.1333,117.5,28.71,70,55,5.44,ID,1712807148
361,polyarnyy,69.1989,33.4478,2.44,98,100,7.06,RU,1712807149
362,vrontados,38.4089,26.1328,16.92,72,0,3.6,GR,1712807149
363,sasovo,54.3537,41.9199,11.18,91,47,3.13,RU,1712807150
364,koulamoutou,-1.1303,12.4736,23.14,99,100,0.88,GA,1712807150
365,zaozersk,69.4005,32.4476,2.06,100,100,5.57,RU,1712807151
366,mata-utu,-13.2816,-176.1745,29.74,76,19,5.46,WF,1712807151
367,akureyri,65.6835,-18.0878,-0.04,80,100,1.54,IS,1712807151
368,ghormach,35.7306,63.7826,19.62,41,75,1.6,AF,1712807152
369,ebolowa,2.9,11.15,20.66,98,94,0.19,CM,1712807152
370,ghat,24.9647,10.1728,23.86,25,83,4.18,LY,1712807153
371,tubarjal,30.4999,38.216,14.18,69,0,1.99,SA,1712807153
372,wodonga,-36.1167,146.8833,22.37,100,0,1.79,AU,1712807154
373,calatayud,41.3535,-1.6432,9.02,60,78,2.84,ES,1712807154
374,anisoc,1.8658,10.7689,21.98,99,100,0.54,GQ,1712807155
375,tazacorte,28.629,-17.9293,23.54,43,100,4.12,ES,1712807156
376,maria aurora,15.7967,121.4737,31.55,57,56,2.92,PH,1712807156
377,saldanha,-33.0117,17.9442,15.03,76,0,6.52,ZA,1712807157
378,dosso,13.049,3.1937,32.78,18,78,3.49,NE,1712807157
379,qui nhon,13.7667,109.2333,28.85,66,7,3.56,VN,1712807158
380,kargasok,59.0556,80.8572,-10.58,87,100,2.68,RU,1712807158
381,padra,22.2333,73.0833,30.05,51,40,3.6,IN,1712807159
382,kitimat,54.0524,-128.6534,6.62,81,100,0.89,CA,1712807159
383,possneck,50.6936,11.5923,7.73,88,26,1.46,DE,1712807160
384,rocha,-34.4833,-54.3333,12.49,65,100,3.19,UY,1712807066
385,starokucherganovka,46.3248,47.9555,9.96,87,82,1.0,RU,1712807161
386,shchyolkino,45.4291,35.8223,13.09,82,63,5.25,UA,1712807161
387,byron bay,-28.65,153.6167,23.17,63,1,6.74,AU,1712807064
388,canitas de felipe pescador,23.6,-102.7167,12.77,17,7,5.54,MX,1712807163
389,mayya,61.7333,130.2811,6.62,99,39,3.75,RU,1712807163
390,namibe,-15.1961,12.1522,21.76,72,95,2.9,AO,1712807164
391,prineville,44.2999,-120.8345,13.39,43,75,2.06,US,1712807164
392,amahai,-3.3333,128.9167,28.68,74,73,1.68,ID,1712807165
393,rexburg,43.826,-111.7897,10.73,40,0,4.63,US,1712806986
394,gewane,10.1664,40.6453,28.16,56,3,1.38,ET,1712807166
395,dylym,43.071,46.6345,11.57,63,100,1.57,RU,1712807166
396,kerikeri,-35.2268,173.9474,20.51,93,100,7.48,NZ,1712807167
397,egilsstadir,65.2653,-14.3948,1.95,80,100,6.69,IS,1712807167
398,dashitou,43.3067,128.5114,8.43,78,100,3.7,CN,1712807167
399,copala,16.65,-98.9833,24.63,81,100,1.04,MX,1712807168
400,tolanaro,-25.0319,46.9987,27.04,69,75,5.14,MG,1712807168
401,tanjung pandan,-2.75,107.65,29.35,73,75,5.35,ID,1712807169
402,asau,46.4333,26.4,9.49,69,32,2.1,RO,1712807169
403,pimentel,-6.8367,-79.9342,26.16,61,0,3.6,PE,1712807170
404,katsuura,35.1333,140.3,15.69,60,84,4.55,JP,1712807170
405,kotlas,61.2611,46.6556,7.26,86,100,6.67,RU,1712807171
406,chinchilla,-26.75,150.6333,23.0,37,0,1.52,AU,1712807171
407,kharan,28.5833,65.4167,28.72,13,30,1.39,PK,1712807172
408,monte giardino,43.9088,12.482,11.54,88,75,4.12,SM,1712807172
409,lensk,60.7253,114.9278,-1.76,92,100,2.33,RU,1712807173
410,kavaratti,10.5669,72.642,29.03,70,86,3.28,IN,1712807173
411,camarinas,43.1311,-9.1817,13.39,76,100,4.17,ES,1712807174
412,kaluga,54.5,35.5,12.85,75,96,4.32,RU,1712807087
413,saudarkrokur,65.7461,-19.6394,-2.35,80,100,2.38,IS,1712807175
414,north bend,43.4065,-124.2243,10.09,87,75,5.14,US,1712807095
415,sitka,57.0531,-135.33,2.94,87,100,1.54,US,1712807171
416,ouesso,1.6136,16.0517,21.67,94,93,0.44,CG,1712807176
417,santo antonio da platina,-23.295,-50.0772,21.37,71,100,1.3,BR,1712807007
418,charters towers,-20.1,146.2667,27.68,22,5,4.34,AU,1712807177
419,hotan,37.0997,79.9269,19.97,12,100,0.71,CN,1712807177
420,armacao de buzios,-22.7469,-41.8817,25.03,93,1,3.84,BR,1712807012
421,achacachi,-16.05,-68.6833,6.69,82,78,3.34,BO,1712807178
422,ulverstone,-41.15,146.1667,18.73,59,25,2.54,AU,1712807179
423,north platte,41.1239,-100.7654,7.99,55,0,6.71,US,1712807179
424,bonadelle ranchos-madera ranchos,36.9847,-119.8746,21.82,67,89,2.65,US,1712807120
425,karlskrona,56.1616,15.5866,5.25,90,88,5.79,SE,1712807180
426,orlovskiy,46.8714,42.0592,14.03,63,0,2.65,RU,1712807181
427,alice springs,-23.7,133.8833,24.01,23,5,6.69,AU,1712807131
428,lhokseumawe,5.1801,97.1507,29.69,70,83,2.28,ID,1712807182
429,klimavichy,53.6135,31.9385,12.19,93,99,2.98,BY,1712807182
430,odessa,46.4775,30.7326,14.29,66,0,3.33,UA,1712807183
431,coxen hole,16.3244,-86.5366,28.6,79,0,10.29,HN,1712807088
432,suva,-18.1416,178.4415,30.71,66,40,5.66,FJ,1712807177
433,leava,-14.3,-178.1667,29.31,78,96,5.53,WF,1712807184
434,bandarbeyla,9.4942,50.8122,28.42,68,33,3.02,SO,1712807184
435,elizabethtown,37.694,-85.8591,16.99,95,100,2.06,US,1712807081
436,dubbo,-32.25,148.6167,22.07,40,0,1.54,AU,1712807185
437,fort erie,42.9001,-78.9329,13.28,70,100,2.57,CA,1712807131
438,meadow lake,34.8014,-106.5436,15.71,21,0,3.52,US,1712807186
439,timbuktu,16.7735,-3.0074,30.79,16,9,5.58,ML,1712807186
440,puerto leguizamo,-0.1934,-74.7819,24.06,89,67,0.91,CO,1712807187
441,dwarka,22.2394,68.9678,26.8,64,100,1.48,IN,1712807187
442,autun,46.95,4.3,2.82,88,79,1.16,FR,1712807188
443,hjo,58.3013,14.2878,4.45,87,77,5.38,SE,1712807188
444,ponta pora,-22.5361,-55.7256,23.05,76,95,0.25,BR,1712807189
445,umluj,25.0213,37.2685,21.73,46,4,3.97,SA,1712807189
446,vorgashor,67.5833,63.95,-18.41,98,100,2.75,RU,1712807190
447,sinjar,36.3209,41.8754,15.29,62,63,1.65,IQ,1712807190
448,slagelse,55.4028,11.3546,8.32,100,99,10.26,DK,1712807191
449,valley city,46.9233,-98.0032,6.29,100,75,6.17,US,1712807067
450,rechytsa,52.3617,30.3916,13.06,88,89,4.12,BY,1712807127
451,nova vicosa,-17.8919,-39.3719,25.09,86,3,1.56,BR,1712807192
452,road town,18.4167,-64.6167,25.28,78,33,10.14,VG,1712806982
453,segezha,63.7415,34.3222,3.58,96,100,8.2,RU,1712807193
454,colonia,50.9333,6.95,10.72,74,0,3.6,DE,1712807015
455,bengkulu,-3.8004,102.2655,29.63,65,100,2.54,ID,1712807157
456,touba,8.2833,-7.6833,23.27,92,100,1.86,CI,1712807195
457,aras-asan,8.8908,126.3033,28.45,70,100,3.76,PH,1712807195
458,palmer,42.1584,-72.3287,12.51,74,100,2.57,US,1712806897
459,kadugli,11.0167,29.7167,24.76,10,3,3.78,SD,1712807196
460,amurzet,47.6967,131.0981,17.91,27,64,5.36,RU,1712807196
461,huayucachi,-12.1333,-75.2333,9.83,93,100,1.24,PE,1712807197
462,tejen,37.3834,60.5054,21.93,29,95,6.16,TM,1712807197
463,tokar,18.4254,37.729,24.73,60,1,4.07,SD,1712807198
464,la passe,45.5549,-0.8967,11.66,77,100,2.4,FR,1712807198
465,watertown,42.3709,-71.1828,12.22,83,100,3.13,US,1712806963
466,teknaf,20.8624,92.3058,32.3,36,2,2.47,BD,1712807199
467,merizo village,13.2658,144.6691,31.31,84,83,7.95,GU,1712807199
468,petrolina,-9.3986,-40.5008,25.03,94,0,0.0,BR,1712807116
469,porto velho,-8.7619,-63.9039,26.03,94,20,0.51,BR,1712806922
470,ambodifotatra,-16.9833,49.85,27.03,94,40,3.09,MG,1712807201
471,lubang,13.8584,120.124,27.84,75,47,5.49,PH,1712807202
472,belousovka,50.1339,82.5239,6.47,93,75,4.0,KZ,1712807202
473,chiredzi,-21.05,31.6667,18.0,87,65,2.39,ZW,1712807203
474,gebeit,21.0667,36.3167,16.8,64,18,1.58,SD,1712807203
475,necochea,-38.5473,-58.7368,10.96,71,94,4.04,AR,1712807108
476,pekanbaru,0.5333,101.45,30.18,79,20,2.06,ID,1712807204
477,tateyama,34.9833,139.8667,16.08,57,89,4.94,JP,1712807205
478,fernie,49.5,-115.0687,4.11,92,43,1.26,CA,1712807205
479,miyako,39.6367,141.9525,15.26,49,89,3.9,JP,1712807206
480,lorengau,-2.0226,147.2712,28.23,78,100,2.69,PG,1712807206
481,copiapo,-27.3667,-70.3333,13.83,71,100,0.78,CL,1712807030
482,ceres,37.5949,-120.9577,21.97,62,0,1.54,US,1712807207
483,tukrah,32.5341,20.5791,13.17,81,0,0.96,LY,1712807207
484,concepcion,-36.827,-73.0498,9.89,87,75,1.03,CL,1712807208
485,darwin,-12.4611,130.8418,31.99,33,0,5.66,AU,1712806693
486,gurmatkal,16.8667,77.4,30.27,35,48,5.22,IN,1712807209
487,puerto baquerizo moreno,-0.9,-89.6,25.38,87,15,1.4,EC,1712806934
488,sosnogorsk,63.6023,53.8817,-1.37,97,100,2.68,RU,1712807210
489,aracati,-4.5617,-37.7697,25.68,89,99,0.87,BR,1712807210
490,harnai,30.1005,67.9374,27.63,14,13,1.55,PK,1712807048
491,hinton,53.4001,-117.5857,1.33,63,99,1.66,CA,1712807211
492,ola,59.5833,151.2833,0.63,68,74,2.81,RU,1712807212
493,qacha's nek,-30.1154,28.6894,5.71,86,95,1.66,LS,1712807212
494,inarajan village,13.2736,144.7484,31.54,84,88,8.07,GU,1712807213
495,luganville,-15.5333,167.1667,29.31,66,77,1.12,VU,1712807213
496,grand ledge,42.7534,-84.7464,14.03,47,0,2.57,US,1712806967
497,albertina,-22.2008,-46.6158,18.17,88,43,1.89,BR,1712807214
498,magadi,12.9667,77.2333,31.53,36,58,3.25,IN,1712807214
499,salalah,17.0151,54.0924,26.05,73,40,1.54,OM,1712807215
500,remire-montjoly,4.9167,-52.2667,28.02,83,75,4.63,GF,1712807215
501,manaure,11.7751,-72.4445,26.76,77,14,7.23,CO,1712807216
502,chimore,-16.9833,-65.1333,23.17,99,99,0.72,BO,1712807216
503,dapa,9.7594,126.0531,28.59,68,91,2.03,PH,1712807217
504,pacific grove,36.6177,-121.9166,16.88,83,0,0.45,US,1712807201
505,akot,21.0964,77.0586,28.43,46,97,7.9,IN,1712807218
506,dhamar,14.5427,44.4051,16.67,76,3,0.2,YE,1712807218
507,horta,38.5333,-28.6333,17.23,96,100,8.49,PT,1712807214
508,sainte catherine de la jacques cartier,46.8524,-71.6206,7.17,71,100,3.6,CA,1712807134
509,kailua-kona,19.6406,-155.9956,25.98,78,20,3.09,US,1712806834
510,ubari,26.5921,12.7805,20.89,16,98,8.15,LY,1712807220
511,flagstaff,35.1981,-111.6513,11.4,37,0,0.0,US,1712807221
512,medina,24.4686,39.6142,19.24,24,0,2.06,SA,1712807221
513,manicore,-5.8092,-61.3003,24.55,98,100,0.34,BR,1712807222
514,macas,-2.3167,-78.1167,19.34,96,57,1.64,EC,1712807073
515,pauini,-7.7136,-66.9764,23.06,99,100,0.66,BR,1712807223
516,phongsali,21.6833,102.1058,34.06,27,65,0.83,LA,1712807223
517,guozhen,34.3659,107.359,22.66,46,100,2.98,CN,1712807223
518,eilat,29.5581,34.9482,16.91,51,0,5.14,IL,1712807224
519,mount darwin,-16.7725,31.5838,19.61,93,99,0.68,ZW,1712807224
520,laurel,39.0993,-76.8483,20.82,75,100,1.54,US,1712807225
521,carutapera,-1.195,-46.02,24.89,95,100,2.38,BR,1712807225
522,labasa,-16.4167,179.3833,28.79,79,79,3.08,FJ,1712807226
523,qujing,25.4833,103.7833,26.73,15,30,10.3,CN,1712807226
524,zapolyarnyy,69.4154,30.8136,0.6,100,100,4.28,RU,1712807227
525,acapulco de juarez,16.8634,-99.8901,23.9,88,40,5.14,MX,1712806929
526,fort mcmurray,56.7268,-111.381,5.73,56,0,3.09,CA,1712806943
527,jianshui,23.6363,102.8264,29.88,28,40,5.58,CN,1712807228
528,punta del este,-34.9667,-54.95,15.49,66,75,6.17,UY,1712807189
529,ermoupolis,37.4423,24.9425,17.39,63,0,6.69,GR,1712807229
530,walvis bay,-22.9575,14.5053,12.53,100,0,3.09,NA,1712807230
531,campbell river,50.0163,-125.2446,8.21,81,75,1.03,CA,1712807230
532,santo antonio do ica,-3.1022,-67.9397,23.8,98,100,0.98,BR,1712807231
533,falconara marittima,43.6233,13.4031,14.72,88,75,1.03,IT,1712807231
534,bay harbor,30.1471,-85.6146,20.04,96,75,4.12,US,1712807232
535,lucapa,-8.4192,20.7447,19.39,89,100,0.6,AO,1712807232
536,luanda,-8.8368,13.2343,26.0,84,20,2.06,AO,1712807216
537,namtsy,62.7161,129.6658,0.44,100,90,4.68,RU,1712807233
538,chui,-33.6971,-53.4616,14.81,65,91,4.33,UY,1712807233
539,monahans,31.5943,-102.8926,18.18,31,0,4.12,US,1712807234
540,kupang,-10.1667,123.5833,32.32,62,40,5.14,ID,1712807234
541,achinsk,56.2694,90.4993,-0.92,57,95,2.55,RU,1712807235
542,mangochi,-14.4782,35.2645,22.35,89,57,0.57,MW,1712807235
543,pionerskiy,54.9508,20.2275,1.91,84,1,6.35,RU,1712807235
544,frederico westphalen,-27.3592,-53.3944,19.18,98,100,2.58,BR,1712807236
545,hilo,19.7297,-155.09,25.16,80,100,3.6,US,1712807038
546,santa rosalia,27.3167,-112.2833,20.25,23,21,3.03,MX,1712807153
547,mongo,12.1844,18.693,27.17,10,30,2.92,TD,1712807237
548,petukhovo,55.0692,67.9019,1.19,66,48,2.61,RU,1712807238
549,lenger,42.183,69.8839,11.69,48,52,0.57,KZ,1712807238
550,taikang,46.8333,124.4167,16.74,33,67,5.87,CN,1712807239
551,lazaro cardenas,17.9583,-102.2,22.55,85,20,1.23,MX,1712807179
552,cao lanh,10.45,105.6333,32.97,27,1,5.86,VN,1712807240
553,corner brook,48.9667,-57.9484,-1.91,84,12,0.66,CA,1712807030
554,jilib,0.4883,42.7854,28.08,78,53,1.83,SO,1712807240
555,jorpeland,59.0225,6.0408,9.5,97,100,5.03,NO,1712807241
556,tangalle,6.024,80.7911,31.09,60,94,4.12,LK,1712807242
557,ponta delgada,37.7333,-25.6667,18.44,94,20,6.17,PT,1712807214
558,annau,37.8876,58.516,14.72,55,40,3.09,TM,1712807225
